SQ-2-SE-4-PG-24-CC-10-1098,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-1-SE-1-PG-10-CD-18.2-145,
SQ-2-SE-4-PG-24-CC-28-3746,Do you have a complaints and appeals procedure?
SQ-1-SE-2-PG-21-A_DEL-21.1-328,
SQ-1-SE-1-PG-10-CD-18.2-148,
SQ-2-SE-4-PG-24-701,
SQ-2-SE-4-PG-24-CC-04-4558,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-27-2750,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-12-4574,Email address5
SQ-2-SE-4-PG-24-CC-37-926,Full name2
SQ-2-SE-4-PG-24-CC-25-4230,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-HEADER-14-4306,
SQ-2-SE-4-PG-24-2688,
SQ-2-SE-4-PG-24-CC-39-2174,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-21-990,How many assessors do you have?
SQ-2-SE-4-PG-24-1696,
SQ-2-SE-4-PG-24-CC-06-2950,Post code6
SQ-2-SE-4-PG-24-CC-24-1498,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-41-4290,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-42-1938,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-33-4010,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-37-802,Full name2
SQ-2-SE-4-PG-24-3181,Your end-point assessment delivery model
SQ-1-SE-2-PG-20-D_DEL-13.1-290,"Provide details whether you've paid, or have entered into a binding arrangement with a view to paying, including, where applicable, any accrued interest and/or fines."
SQ-2-SE-4-PG-24-CC-12-4946,Email address5
SQ-2-SE-4-PG-24-CC-37-2538,Full name2
SQ-2-SE-4-PG-24-HEADER-16-3850,
SQ-2-SE-4-PG-24-HEADER-16-1990,
SQ-2-SE-4-PG-24-CC-34-1782,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-29-5486,Do you allow for fair access?
SQ-2-SE-4-PG-24-HEADER-16-3354,
SQ-1-SE-2-PG-21-A_DEL-28.1-399,
SQ-2-SE-4-PG-24-3677,
SQ-2-SE-4-PG-24-CC-41-1438,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-41-5282,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-40-4534,How will you conduct end-point assessments?
SQ-1-SE-1-PG-3-CD-04-34,Post code
SQ-2-SE-4-PG-24-454,
SQ-2-SE-4-PG-24-CC-24-2242,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-40-4410,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-01-5046,Address9
SQ-2-SE-4-PG-24-HEADER-14-3066,
SQ-2-SE-4-PG-24-4793,
SQ-2-SE-4-PG-24-CC-31-5490,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-08-1466,Post code9
SQ-2-SE-4-PG-24-CC-36-1046,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-38-5146,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-24-3606,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-42-1814,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-27-2874,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-1-SE-2-PG-15-213,Authoriser details
SQ-1-SE-1-PG-15-CD-27.1-209,
SQ-2-SE-4-PG-24-CC-40-1558,How will you conduct end-point assessments?
SQ-1-SE-2-PG-21-A_DEL-26.1-374,Date of removal
SQ-2-SE-4-PG-24-HEADER-14-2818,
SQ-2-SE-4-PG-24-CC-12-3706,Email address5
SQ-2-SE-4-PG-24-CC-27-2254,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-37-4150,Full name2
SQ-2-SE-4-PG-24-CC-28-3002,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-34-4510,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-HEADER-16-1494,
SQ-2-SE-4-PG-24-4176,
SQ-1-SE-2-PG-19-M_DEL-05-251,I understand and accept that:
SQ-1-SE-2-PG-21-A_DEL-24-347,Contracts withdrawn from you
SQ-2-SE-4-PG-24-HEADER-16-4966,
SQ-2-SE-4-PG-24-CC-42-4542,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-1324,
SQ-2-SE-4-PG-24-CC-25-2990,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-1820,
SQ-1-SE-2-PG-21-A_DEL-27.1-386,Date of sanction
SQ-2-SE-4-PG-24-CC-37-1174,Full name2
SQ-1-SE-2-PG-20.1-D_DEL-13-1-311,"If repaying debts, how you are repaying the debt?"
SQ-2-SE-4-PG-24-CC-29-3254,Do you allow for fair access?
SQ-2-SE-4-PG-24-HEADER-14-1826,
SQ-2-SE-4-PG-24-CC-04-4930,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-1-SE-1-PG-1-4,Registered Company name
SQ-2-SE-4-PG-24-CC-31-2762,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-HEADER-16-2858,
SQ-2-SE-4-PG-24-CC-14-3834,Email address8
SQ-1-SE-2-PG-21-A_DEL-27-383,Direction and sanctions
SQ-2-SE-4-PG-24-CC-28-4614,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-35-1166,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-38-2666,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-36-5262,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-22-746,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-14-2098,Email address8
SQ-2-SE-4-PG-24-HEADER-14-4430,
SQ-2-SE-4-PG-24-CC-24-1870,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-06-5058,Post code6
SQ-2-SE-4-PG-24-CC-42-3798,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-27-2502,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-34-2650,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-01-2070,Address9
SQ-1-SE-2-PG-19-245,Grounds for Mandatory exclusion
SQ-2-SE-4-PG-24-CC-27-1262,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-1-SE-2-PG-22-A_DEL-30-440,
SQ-2-SE-4-PG-24-CC-10-5438,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-HEADER-16-2114,
SQ-2-SE-4-PG-24-CC-32-5122,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-37-2786,Full name2
SQ-2-SE-4-PG-24-CC-25-1626,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-1-SE-1-PG-12-166,
SQ-2-SE-4-PG-24-CC-34-1906,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-10-974,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-33-5126,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-14-3090,Email address8
SQ-2-SE-4-PG-24-825,
SQ-2-SE-4-PG-24-CC-38-5394,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-35-3646,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-1-SE-1-PG-3-CD-02-26,Full name
SQ-2-SE-4-PG-24-HEADER-14-1454,
SQ-2-SE-4-PG-24-HEADER-14-710,
SQ-2-SE-4-PG-24-CC-29-2262,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-08-2086,Post code9
SQ-2-SE-4-PG-24-CC-37-1050,Full name2
SQ-2-SE-4-PG-24-CC-31-5242,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-1-SE-2-PG-21-A_DEL-27.1-385,
SQ-1-SE-2-PG-20.1-D_DEL-13-1-307,Date of proceedings
SQ-2-SE-4-PG-24-3804,
SQ-2-SE-4-PG-24-CC-24-506,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-08-1342,Post code9
SQ-2-SE-4-PG-24-CC-12-1350,Email address5
SQ-2-SE-4-PG-24-CC-38-806,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-1-SE-2-PG-21-A_DEL-22.1-336,
SQ-2-SE-4-PG-24-CC-08-2210,Post code9
SQ-2-SE-4-PG-24-HEADER-16-1742,
SQ-2-SE-4-PG-24-CC-41-2802,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-01-582,Address9
SQ-2-SE-4-PG-24-CC-04-2698,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-25-882,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-06-4810,Post code6
SQ-2-SE-4-PG-24-CC-41-3794,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-14-2966,Email address8
SQ-1-SE-1-PG-5-69,UK Provider Registration Number (UKPRN)
SQ-2-SE-4-PG-24-CC-37-4274,Full name2
SQ-2-SE-4-PG-24-CC-36-3650,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-08-474,Post code9
SQ-2-SE-4-PG-24-CC-33-662,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-HEADER-14-834,
SQ-2-SE-4-PG-24-HEADER-15-1234,
SQ-1-SE-2-PG-21-317,NO TITLE FOR THIS IN SPREADSHEET
SQ-1-SE-2-PG-21-A_DEL-30.2-419,
SQ-2-SE-4-PG-24-CC-21-4338,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-21-1734,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-27-3866,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-21-5206,How many assessors do you have?
SQ-1-SE-2-PG-21-A_DEL-29.1-408,
SQ-2-SE-4-PG-24-CC-01-706,Address9
SQ-2-SE-4-PG-24-CC-36-1418,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-27-1510,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-08-2830,Post code9
SQ-1-SE-2-PG-21-A_DEL-30.1-415,
SQ-2-SE-4-PG-24-CC-25-2742,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-10-726,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-32-4502,Provide your UK Provider Registration Number (UKPRN)5
SQ-1-SE-2-PG-18-236,Providing services straight away
SQ-1-SE-2-PG-17-226,"<p class=""govuk-body"">If you make an application to be added to the register, you’re agreeing to the terms and conditions in the legal documentation.</p><p class=""govuk-body"">You must be able to truthfully answer ‘yes’ to every question on this page for your application to be considered eligible.</p><p class=""govuk-body"">If you can’t answer ‘yes’ to every question on this page, it’s very unlikely that your application will be accepted.</p>"
SQ-2-SE-4-PG-24-CC-40-690,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-33-4506,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-14-1850,Email address8
SQ-2-SE-4-PG-24-CC-31-1522,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-1-SE-2-PG-21-A_DEL-26-372,"Education and Skills Funding Agency’s Register of Training Organisations  RoATP, EPAO register,Ofqual’s Register,Other professional or trade registers"
SQ-2-SE-4-PG-24-CC-28-2134,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-06-4190,Post code6
SQ-1-SE-2-PG-21-A_DEL-25.1-357,
SQ-2-SE-4-PG-24-HEADER-15-3838,
SQ-1-SE-2-PG-21-A_DEL-30.3-422,Current status of the dispute
SQ-1-SE-2-PG-21-A_DEL-27.1-388,
SQ-2-SE-4-PG-24-CC-04-1830,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-40-566,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-2686,
SQ-2-SE-4-PG-24-CC-31-5366,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-28-2010,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-21-494,How many assessors do you have?
SQ-1-SE-1-PG-2-CD-01.1-18,
SQ-2-SE-4-PG-24-CC-33-3638,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-3184,
SQ-2-SE-4-PG-24-1572,
SQ-2-SE-4-PG-24-CC-12-4450,Email address5
SQ-2-SE-4-PG-24-CC-25-1502,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-40-4038,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-16-3478,
SQ-2-SE-4-PG-24-CC-08-4814,Post code9
SQ-2-SE-4-PG-24-4298,
SQ-1-SE-1-PG-11-CD-20-158,Date of birth
SQ-2-SE-4-PG-24-CC-12-3954,Email address5
SQ-2-SE-4-PG-24-CC-22-5334,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-1-SE-1-PG-15-CD-27.1-211,
SQ-1-SE-2-PG-21-A_DEL-25.2-361,
SQ-2-SE-4-PG-24-CC-04-4806,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-40-1186,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-16-3974,
SQ-2-SE-4-PG-24-CC-40-1310,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-42-2806,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-1-SE-2-PG-19-M_DEL-12-280,"<ul class=""govuk-list govuk-list--bullet""><li>money laundering within the meaning of sections 340(11) and 415 of the Proceeds of Crime Act 2002</li><li>an offence in connection with the proceeds of criminal conduct within the meaning of section 93A, 93B or 93C of the Criminal Justice Act 1988 or article 45, 46 or 47 of the Proceeds of Crime (Northern Ireland) Order 1996</li><li>an offence under section 4 of the Asylum and Immigration (Treatment of Claimants etc) Act 2004</li><li>an offence under section 59A of the Sexual Offences Act 2003</li><li>an offence under section 71 of the Coroners and Justice Act 2009</li><li>an offence in connection with the proceeds of drug trafficking within the meaning of section 49, 50 and 51 of the Drug Trafficking Act 1994</li></ul><p class=""govuk-body"">Answer ‘yes’ if anyone who represents, supervises or has control in your organisation or a partner or parent organisation has been convicted of any of the above.</p>"
SQ-2-SE-4-PG-24-CC-34-5502,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-5166,
SQ-1-SE-2-PG-21-320,NO TITLE FOR THIS IN SPREADSHEET
SQ-2-SE-4-PG-24-CC-41-2430,How will you develop and maintain the required resources and assessment instruments?
SQ-1-SE-2-PG-19-M_DEL-10-271,Bribery or corruption convictions
SQ-2-SE-4-PG-24-HEADER-15-4334,
SQ-2-SE-4-PG-24-CC-14-2594,Email address8
SQ-1-SE-2-PG-20.1-298,
SQ-2-SE-4-PG-24-CC-39-2918,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-06-470,Post code6
SQ-2-SE-4-PG-24-HEADER-14-4678,
SQ-2-SE-4-PG-24-CC-25-2370,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-25-4850,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-28-3374,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-27-4858,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-1-SE-1-PG-10-CD-18-138,Is your company incorporated or registered overseas?
SQ-2-SE-4-PG-24-CC-40-1806,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-15-2350,
SQ-1-SE-2-PG-21-A_DEL-24.1-351,Provide details of any mitigating factors that you think should be taken into consideration
SQ-2-SE-4-PG-24-CC-31-4250,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-1446,
SQ-2-SE-4-PG-24-CC-35-2654,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-14-4082,Email address8
SQ-2-SE-4-PG-24-CC-38-3782,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-39-1430,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-40-2674,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-16-1370,
SQ-2-SE-4-PG-24-CC-29-1270,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-33-3142,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-41-2306,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-21-2106,How many assessors do you have?
SQ-2-SE-4-PG-24-4918,
SQ-2-SE-4-PG-24-CC-01-4302,Address9
SQ-2-SE-4-PG-24-CC-14-1974,Email address8
SQ-2-SE-4-PG-24-CC-31-4870,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-1-SE-2-PG-17-228,Terms and conditions
SQ-2-SE-4-PG-24-CC-27-2378,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-06-3694,Post code6
SQ-1-SE-2-PG-19-M_DEL-08-263,Condition of acceptance
SQ-2-SE-4-PG-24-CC-24-1126,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-40-2922,How will you conduct end-point assessments?
SQ-1-SE-2-PG-21-A_DEL-26.1-373,
SQ-2-SE-4-PG-24-CC-28-2506,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-HEADER-14-2074,
SQ-2-SE-4-PG-24-CC-27-3742,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-2809,
SQ-2-SE-4-PG-24-CC-41-2926,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-1321,
SQ-1-SE-2-PG-20.1-D_DEL-13-1-312,
SQ-2-SE-4-PG-24-CC-32-3758,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-25-5470,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-577,Capacity & Capability
SQ-2-SE-4-PG-24-CC-28-3994,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-04-5054,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-24-3730,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-HEADER-16-1866,
SQ-2-SE-4-PG-24-CC-27-3494,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-HEADER-16-4842,
SQ-2-SE-4-PG-24-CC-22-2730,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-14-5446,Email address8
SQ-2-SE-4-PG-24-CC-10-4446,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-41-5158,How will you develop and maintain the required resources and assessment instruments?
SQ-1-SE-1-PG-12-168,Directors data
SQ-2-SE-4-PG-24-CC-10-602,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-25-4974,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-35-2282,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-33-1158,Provide your UK Provider Registration Number (UKPRN)6
SQ-1-SE-2-PG-19-M_DEL-05-252,"<p class=""govuk-body"">Information cannot be amended after the application has been submitted and reviewed,the Education and Skills Funding Agency may at its sole discretion use information it already holds, obtains from other Government bodies or which is already in the public domain to validate part or all of any answer we have given in this submission and the information obtained may be shared with employers to assist them in their selection process,the Education and Skills Funding Agency may seek additional assurances from my organisation based on this information.</p>"
SQ-2-SE-4-PG-24-HEADER-14-3686,
SQ-2-SE-4-PG-24-CC-06-1834,Post code6
SQ-2-SE-4-PG-24-5290,
SQ-2-SE-4-PG-24-CC-25-3114,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-5414,
SQ-1-SE-2-PG-21-A_DEL-25.1-359,Provide details of any mitigating factors that you think should be taken into consideration
SQ-1-SE-2-PG-21-A_DEL-25.1-358,Provide details of any mitigating factors that you think should be taken into consideration
SQ-2-SE-4-PG-24-CC-40-5154,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-2313,
SQ-2-SE-4-PG-24-CC-32-2394,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-41-694,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-28-3126,Do you have a complaints and appeals procedure?
SQ-1-SE-2-PG-21-A_DEL-27.2-392,
SQ-2-SE-4-PG-24-CC-22-4962,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-08-846,Post code9
SQ-2-SE-4-PG-24-CC-28-770,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-28-1886,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-41-942,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-26-5102,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-12-978,Email address5
SQ-2-SE-4-PG-24-704,
SQ-2-SE-4-PG-24-CC-37-4522,Full name2
SQ-2-SE-4-PG-24-4546,
SQ-1-SE-2-PG-19-M_DEL-06-255,I confirm that the information to be uploaded in response to the Financial Health Assessment complies with the requirements stated in the 'Guidance for Applicants' document.
SQ-2-SE-4-PG-24-CC-40-1434,How will you conduct end-point assessments?
SQ-1-SE-1-PG-12-165,Director data
SQ-2-SE-4-PG-24-CC-12-1474,Email address5
SQ-2-SE-4-PG-24-CC-41-4662,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-39-562,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-35-2034,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-28-2878,Do you have a complaints and appeals procedure?
SQ-1-SE-2-PG-20.1-D_DEL-13-1-314,Date the debt will be cleared
SQ-2-SE-4-PG-24-CC-10-850,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-10-3702,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-29-3378,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-42-2930,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-41-4166,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-10-2586,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-HEADER-15-5078,
SQ-2-SE-4-PG-24-CC-04-1706,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-31-902,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-29-1022,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-33-5250,Provide your UK Provider Registration Number (UKPRN)6
SQ-1-SE-2-PG-17-W_DEL-03-231,Terms and conditions
SQ-2-SE-4-PG-24-CC-06-3446,Post code6
SQ-2-SE-4-PG-24-CC-31-2638,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-1-SE-2-PG-19-246,"<p class=""govuk-body"">You must be able to truthfully answer ‘no’ to every question under ‘Grounds for mandatory exclusion’ for your application to be considered eligible. If you can’t answer ‘no’ to every question in this section, it’s very unlikely that your application will be accepted.</p><p class=""govuk-body"">In the next series of questions under grounds for mandatory exclusion, ‘anyone who represents, supervises or has control in your organisation or a partner or parent organisation’ includes members of your group of economic operators, their proposed subcontractors, and any directors, partners, or any other person who has powers of representation, decision or control.</p>"
SQ-2-SE-4-PG-24-CC-24-2614,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-12-854,Email address5
SQ-2-SE-4-PG-24-CC-34-5130,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-22-4590,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-26-1382,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-25-3982,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-28-1762,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-HEADER-14-3810,
SQ-1-SE-2-PG-21-A_DEL-23.1-343,Provide details of any mitigating factors that you think should be taken into consideration
SQ-2-SE-4-PG-24-CC-01-3062,Address9
SQ-2-SE-4-PG-24-CC-25-4106,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-36-550,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-36-798,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-42-822,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-42-5038,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-1-SE-2-PG-21-A_DEL-29-402,"Have any directors, shareholders, senior employees or someone that has powers of representation, decision or control of your organisation had any of the following?"
